product_id,product_name,category_reclassified,rating,price_whole,per_count_price,mrp,number_of_global_ratings,number_of_reviews,sales_numeric,discount_percentage_cleaned,product_weight_grams,review_text_cleaned,sentiment
1031,Haldirams Sev 400g,Namkeen,3.7,430,25.29,456,45731,7958,0,30,400,Very disappointed with the quality.,negative
1032,Haldirams Butter Cookies 350g,Baked Snacks,4.1,94,5.22,327,28954,1422,25,12,350,Crispy and full of flavor.,positive
1033,Haldirams Roasted Chana 250g,Spicy Snacks,3.7,487,40.58,555,32091,7818,25,28,250,Crispy and full of flavor.,positive
1034,Haldirams Nankhatai 100g,Savory & Savory_Snacks,3.7,284,15.78,320,37539,4221,25,15,100,Very tasty and well-packed.,positive
1035,Haldirams Multigrain Chips 150g,Namkeen,3.9,758,63.17,830,28977,3680,0,20,150,Too salty and oily.,neutral
1036,Haldirams Mini Samosa 250g,Ready-to-Eat,4.6,450,90,690,10592,714,10,35,250,Can try once.,neutral
1037,Haldirams Kachori 400g,Savory & Savory_Snacks,3.9,1100,110,1400,25325,2832,0,30,400,Very tasty and well-packed.,positive
1038,Haldirams Khakhra 500g,Savory & Savory_Snacks,4.2,793,88.11,815,21161,2859,0,12,500,Loved the taste and freshness.,positive
1039,Haldirams Festival Assortment Pack 800g,Gift Hampers,3.6,885,59,1171,29724,6126,0,18,800,Can try once.,neutral
1040,Haldirams Dodha Burfi 12kg,Sweets & Desserts,3.7,1051,95.55,1258,26857,7281,25,22,1200,Crispy and full of flavor.,positive
1041,Haldirams Masala Peanuts 900g,Spicy Snacks,4.4,1180,236,1261,44559,1482,0,12,900,Very tasty and well-packed.,positive
1042,Haldirams Paneer Tikka Wrap 12kg,Ready-to-Eat,4.9,870,51.18,889,48007,7927,0,0,1200,Neither great nor bad.,positive
1043,Haldirams Choco Chip Cookies 700g,Baked Snacks,3.6,89,8.9,172,15144,7034,100,40,700,Very tasty and well-packed.,positive
1044,Haldirams Aloo Bhujia 600g,Namkeen,4.7,1042,54.84,1158,41006,5227,100,22,600,Too salty and oily.,neutral
1045,Haldirams Dodha Burfi 900g,Sweets & Desserts,4,429,21.45,695,44826,4331,25,25,900,Perfect snack for tea time.,positive
1046,Haldirams Chivda 450g,Savory & Savory_Snacks,4.3,1093,78.07,1155,19486,668,10,12,450,Stale and lacked freshness.,negative
1047,Haldirams Protein Mix 900g,Health & Wellness,4.3,920,61.33,1157,33277,5167,50,18,900,Very tasty and well-packed.,positive
1048,Haldirams Chole Kulche Ready Pack 400g,Ready-to-Eat,3.7,1015,56.39,1042,7007,1619,0,25,400,Very tasty and well-packed.,positive
1049,Haldirams Multigrain Chips 100g,Namkeen,3.9,620,31,701,7786,5493,10,30,100,Loved the taste and freshness.,positive
1050,Haldirams Multigrain Chips 700g,Namkeen,3.6,493,30.81,759,41549,2782,0,5,700,Excellent quality for the price.,positive
1051,Haldirams Besan Ladoo 200g,Sweets & Desserts,3.8,1156,77.07,1374,47534,4087,0,20,200,Excellent quality for the price.,positive
1052,Haldirams Dry Fruit Gift Pack 12kg,Gift Hampers,4,720,55.38,921,3486,3236,25,0,1200,Packaging was fine.,positive
1053,Haldirams Dal Tadka with Rice 250g,Ready-to-Eat,4.4,123,6.47,218,42858,4145,100,18,250,Too salty and oily.,neutral
1054,Haldirams Mysore Pak 800g,Savory & Savory_Snacks,3.6,246,17.57,320,37658,3749,0,22,800,"Average product, nothing special.",positive
1055,Haldirams Oats Mixture 900g,Namkeen,3.6,224,12.44,285,20231,2528,0,5,900,Excellent quality for the price.,positive
1056,Haldirams Puri 1kg,Savory & Savory_Snacks,3.7,839,49.35,895,43181,5893,0,0,1000,Perfect snack for tea time.,positive
1057,Haldirams Milk Cake 300g,Savory & Savory_Snacks,4.3,161,14.64,373,1370,811,10,20,300,Perfect snack for tea time.,positive
1058,Haldirams Dry Fruit Gift Pack 200g,Gift Hampers,4.3,488,27.11,686,15433,5533,0,35,200,Very disappointed with the quality.,negative
1059,Haldirams Mysore Pak 200g,Savory & Savory_Snacks,3.5,433,22.79,664,4565,1375,0,28,200,Excellent quality for the price.,positive
1060,Haldirams Milk Cake 250g,Savory & Savory_Snacks,5,999,90.82,1198,33389,4639,0,12,250,Loved the taste and freshness.,positive
1061,Haldirams Masala Peanuts 15kg,Spicy Snacks,3.7,572,38.13,635,20397,4142,0,12,1500,Perfect snack for tea time.,positive
1062,Haldirams Coconut Burfi 12kg,Sweets & Desserts,4.9,305,25.42,604,34281,6414,100,25,1200,Neither great nor bad.,positive
1063,Haldirams Protein Mix 700g,Health & Wellness,4.7,809,53.93,964,34475,4005,25,0,700,Would not recommend to others.,neutral
1064,Haldirams Dal Tadka with Rice 450g,Ready-to-Eat,4.6,436,33.54,550,14752,6465,0,35,450,Can try once.,neutral
1065,Haldirams Milk Cake 100g,Savory & Savory_Snacks,4.1,1182,168.86,1248,22329,4379,50,0,100,Packaging was fine.,positive
1066,Haldirams Soan Papdi 100g,Sweets & Desserts,4.9,923,131.86,1010,30364,7519,25,30,100,"It's okay, not too bad.",negative
1067,Haldirams Rusk 250g,Baked Snacks,4.1,279,17.44,457,41024,2176,10,28,250,Can try once.,neutral
1068,Haldirams Moong Dal Halwa 700g,Ready-to-Eat,4.1,987,141,1101,33326,4585,10,7,700,"It's okay, not too bad.",negative
1069,Haldirams Mathri 200g,Savory & Savory_Snacks,4,1048,95.27,1144,26659,6075,100,10,200,Packaging was fine.,positive
1070,Haldirams Sweet and Namkeen Combo 12kg,Gift Hampers,4.7,1110,100.91,1405,16945,5299,0,12,1200,Very tasty and well-packed.,positive
1071,Haldirams Roasted Chana 700g,Spicy Snacks,4.3,1061,81.62,1323,24248,2226,100,7,700,Packaging was fine.,positive
1072,Haldirams Jeera Biscuits 800g,Savory & Savory_Snacks,3.6,457,22.85,485,41083,541,0,18,800,Perfect snack for tea time.,positive
1073,Haldirams Besan Ladoo 300g,Sweets & Desserts,5,336,30.55,491,23342,4433,200,12,300,Very tasty and well-packed.,positive
1074,Haldirams Multigrain Chips 600g,Namkeen,3.9,94,4.7,358,34577,6258,0,22,600,Crispy and full of flavor.,positive
1075,Haldirams Sweet and Namkeen Combo 450g,Gift Hampers,3.5,349,19.39,634,17549,5435,200,20,450,Excellent quality for the price.,positive
1076,Haldirams Bhujia 15kg,Namkeen,3.6,1027,68.47,1278,2807,7071,0,28,1500,Loved the taste and freshness.,positive
1077,Haldirams Digestive Biscuits 200g,Savory & Savory_Snacks,4,857,107.12,858,3917,6766,100,20,200,Excellent quality for the price.,positive
1078,Haldirams Chivda 600g,Savory & Savory_Snacks,3.9,909,101,1130,17080,3621,0,28,600,Very disappointed with the quality.,negative
1079,Haldirams Rusk 150g,Baked Snacks,3.9,153,19.12,386,765,6990,100,15,150,Can try once.,neutral
1080,Haldirams Paneer Tikka Wrap 350g,Ready-to-Eat,3.6,184,23,398,42219,7308,10,22,350,Very tasty and well-packed.,positive
1081,Haldirams Masala Peanuts 400g,Spicy Snacks,4.4,717,47.8,820,9599,7338,0,12,400,Can try once.,neutral
1082,Haldirams Jeera Biscuits 100g,Savory & Savory_Snacks,3.5,356,22.25,494,32546,858,200,25,100,Would not recommend to others.,neutral
1083,Haldirams Festival Assortment Pack 350g,Gift Hampers,4.2,766,76.6,870,26132,2252,10,30,350,Too salty and oily.,neutral
1084,Haldirams Jeera Biscuits 250g,Savory & Savory_Snacks,4.2,973,88.45,1034,11983,634,10,30,250,Stale and lacked freshness.,negative
1085,Haldirams Aloo Bhujia 200g,Namkeen,3.8,306,30.6,416,23054,6189,100,20,200,Loved the taste and freshness.,positive
1086,Haldirams Sweet and Namkeen Combo 500g,Gift Hampers,3.9,906,75.5,1046,29134,6313,0,7,500,Very tasty and well-packed.,positive
1087,Haldirams Masala Chips 500g,Spicy Snacks,4.8,986,82.17,1141,33326,3954,200,25,500,Very tasty and well-packed.,positive
1088,Haldirams Badam Halwa 400g,Sweets & Desserts,4.1,582,72.75,602,20649,918,0,0,400,Loved the taste and freshness.,positive
1089,Haldirams Trail Mix 800g,Health & Wellness,4.5,122,10.17,234,22344,7299,25,35,800,Can try once.,neutral
1090,Haldirams Premium Gift Box 800g,Gift Hampers,4.7,960,137.14,1089,41384,2984,0,10,800,Crispy and full of flavor.,positive
1091,Haldirams Mysore Pak 300g,Savory & Savory_Snacks,4.3,421,70.17,658,37300,3700,10,10,300,Very tasty and well-packed.,positive
1092,Haldirams Milk Cake 900g,Savory & Savory_Snacks,4.3,973,64.87,1095,21979,3005,0,7,900,Very tasty and well-packed.,positive
1093,Haldirams Rasgulla 15kg,Sweets & Desserts,4.8,500,27.78,795,47472,3439,0,25,1500,Excellent quality for the price.,positive
1094,Haldirams Badam Halwa 750g,Sweets & Desserts,4,398,24.88,692,21190,6171,0,5,750,Excellent quality for the price.,positive
1095,Haldirams Soan Papdi 750g,Sweets & Desserts,3.7,449,89.8,707,41693,4020,25,28,750,Very disappointed with the quality.,negative
1096,Haldirams Nankhatai 450g,Savory & Savory_Snacks,4.4,281,35.12,426,26033,5304,50,18,450,Very tasty and well-packed.,positive
1097,Haldirams Quinoa Puffs 450g,Savory & Savory_Snacks,3.7,462,57.75,747,618,3359,200,40,450,Can try once.,neutral
1098,Haldirams Dodha Burfi 200g,Sweets & Desserts,4.5,683,68.3,714,24628,3304,0,5,200,Would not recommend to others.,neutral
1099,Haldirams Pav Bhaji Ready Meal 12kg,Savory & Savory_Snacks,4.5,176,11.73,365,25975,6681,0,35,1200,Perfect snack for tea time.,positive
1100,Haldirams Chole Kulche Ready Pack 900g,Ready-to-Eat,4.2,372,18.6,420,18897,486,10,7,900,Crispy and full of flavor.,positive
1101,Haldirams Protein Mix 100g,Health & Wellness,4.5,897,149.5,1057,16223,2524,0,28,100,Loved the taste and freshness.,positive
1102,Haldirams Gulab Jamun 900g,Sweets & Desserts,4.8,378,42,498,5644,5946,0,7,900,Excellent quality for the price.,positive
1103,Haldirams Roasted Chana 600g,Spicy Snacks,3.7,1006,50.3,1293,48165,4731,200,30,600,Very tasty and well-packed.,positive
1104,Haldirams Mini Samosa 750g,Ready-to-Eat,4.3,315,28.64,605,10623,4901,0,20,750,Perfect snack for tea time.,positive
1105,Haldirams Soan Papdi 15kg,Sweets & Desserts,4.7,311,19.44,423,31193,3108,50,10,1500,Would not recommend to others.,neutral
1106,Haldirams Mini Samosa 900g,Ready-to-Eat,4.7,990,198,1091,30909,4867,50,0,900,Very tasty and well-packed.,positive
1107,Haldirams Masala Chips 450g,Spicy Snacks,4.3,545,90.83,709,10421,1624,10,5,450,Can try once.,neutral
1108,Haldirams Puri 15kg,Savory & Savory_Snacks,4.2,153,8.5,201,12869,5436,0,7,1500,Stale and lacked freshness.,negative
1109,Haldirams Trail Mix 250g,Health & Wellness,3.8,896,44.8,909,34209,655,0,22,250,Very tasty and well-packed.,positive
1110,Haldirams Kachori 12kg,Savory & Savory_Snacks,3.6,184,9.2,247,18516,7136,0,5,1200,Very disappointed with the quality.,negative
1111,Haldirams Festival Assortment Pack 1kg,Gift Hampers,4.1,1077,179.5,1366,32779,4151,100,12,1000,Loved the taste and freshness.,positive
1112,Haldirams Oats Mixture 250g,Namkeen,3.8,1132,66.59,1199,12448,1985,25,30,250,Would not recommend to others.,neutral
1113,Haldirams Dry Fruit Gift Pack 400g,Gift Hampers,4.2,610,35.88,673,30277,5280,0,7,400,Very disappointed with the quality.,negative
1114,Haldirams Chole Kulche Ready Pack 150g,Ready-to-Eat,4.1,807,100.88,1105,17032,1349,10,15,150,Stale and lacked freshness.,negative
1115,Haldirams Mini Samosa 400g,Ready-to-Eat,4.1,791,71.91,792,27223,6858,50,22,400,Excellent quality for the price.,positive
1116,Haldirams Puri 100g,Savory & Savory_Snacks,4.2,354,35.4,438,44106,4440,25,15,100,Stale and lacked freshness.,negative
1117,Haldirams Pav Bhaji Ready Meal 500g,Savory & Savory_Snacks,4.2,1183,236.6,1418,32579,7287,0,10,500,Neither great nor bad.,positive
1118,Haldirams Masala Peanuts 700g,Spicy Snacks,4.3,1043,94.82,1071,18196,2264,0,18,700,Very tasty and well-packed.,positive
1119,Haldirams Gulab Jamun 800g,Sweets & Desserts,4.5,97,5.39,184,48300,7786,50,40,800,Very tasty and well-packed.,positive
1120,Haldirams Motichoor Ladoo 150g,Sweets & Desserts,3.9,797,56.93,810,6768,4190,0,15,150,Crispy and full of flavor.,positive
1121,Haldirams Pav Bhaji Ready Meal 900g,Savory & Savory_Snacks,4.8,374,34,400,31666,7156,200,20,900,Packaging was fine.,positive
1122,Haldirams Papad 200g,Savory & Savory_Snacks,5,86,9.56,198,39148,5444,50,28,200,Perfect snack for tea time.,positive
1123,Haldirams Roasted Chana 200g,Spicy Snacks,4.7,515,42.92,743,36100,4118,0,22,200,Very disappointed with the quality.,negative
1124,Haldirams Mathri 150g,Savory & Savory_Snacks,3.6,138,7.26,249,24137,3530,0,40,150,Crispy and full of flavor.,positive
1125,Haldirams Peda 350g,Sweets & Desserts,5,421,30.07,672,24338,5639,100,18,350,Crispy and full of flavor.,positive
1126,Haldirams Navratan Mix 500g,Health & Wellness,4.2,962,137.43,1202,1799,7315,100,12,500,Very tasty and well-packed.,positive
1127,Haldirams Paneer Tikka Wrap 300g,Ready-to-Eat,3.8,634,45.29,852,13801,2699,10,25,300,Would not recommend to others.,neutral
1128,Haldirams Dry Fruit Gift Pack 750g,Gift Hampers,4,702,39,951,45087,4163,0,10,750,Neither great nor bad.,positive
1129,Haldirams Pav Bhaji Ready Meal 200g,Savory & Savory_Snacks,4.5,330,66,584,43815,5357,0,22,200,Perfect snack for tea time.,positive
1130,Haldirams Chole Kulche Ready Pack 1kg,Ready-to-Eat,4.6,656,109.33,860,20602,2180,25,28,1000,Perfect snack for tea time.,positive
1131,Haldirams Dal Tadka with Rice 15kg,Ready-to-Eat,4.9,439,25.82,530,17461,717,25,22,1500,Perfect snack for tea time.,positive
1132,Haldirams Choco Chip Cookies 12kg,Baked Snacks,4.7,976,51.37,1274,21295,4939,200,20,1200,"Average product, nothing special.",positive
1133,Haldirams Milk Cake 350g,Savory & Savory_Snacks,4.8,111,5.84,118,1495,4910,0,20,350,"It's okay, not too bad.",negative
1134,Haldirams Peda 100g,Sweets & Desserts,4.7,188,9.4,244,46066,1893,100,15,100,Very tasty and well-packed.,positive
1135,Haldirams Dodha Burfi 700g,Sweets & Desserts,4.7,112,6.59,234,36667,4739,25,0,700,Excellent quality for the price.,positive
1136,Haldirams Motichoor Ladoo 400g,Sweets & Desserts,4.1,1190,170,1304,14052,6780,200,18,400,Very tasty and well-packed.,positive
1137,Haldirams Gulab Jamun 12kg,Sweets & Desserts,3.6,1099,61.06,1268,42147,5635,25,10,1200,"It's okay, not too bad.",negative
1138,Haldirams Roasted Chana 1kg,Spicy Snacks,3.6,1130,125.56,1310,26812,2572,10,30,1000,Crispy and full of flavor.,positive
1139,Haldirams Kaju Katli 15kg,Sweets & Desserts,4.9,1065,66.56,1184,39446,243,0,40,1500,Very disappointed with the quality.,negative
1140,Haldirams Khakhra 200g,Savory & Savory_Snacks,3.6,761,76.1,1043,3281,7925,0,18,200,Can try once.,neutral
1141,Haldirams Papad 350g,Savory & Savory_Snacks,4.7,888,52.24,951,17379,2784,50,28,350,Loved the taste and freshness.,positive
1142,Haldirams Coconut Burfi 15kg,Sweets & Desserts,4.1,63,3.32,345,49982,333,10,18,1500,Excellent quality for the price.,positive
1143,Haldirams Protein Mix 750g,Health & Wellness,3.9,872,54.5,1119,45318,1294,0,20,750,"It's okay, not too bad.",negative
1144,Haldirams Dal Tadka with Rice 1kg,Ready-to-Eat,4.2,451,50.11,723,31403,6619,200,0,1000,Stale and lacked freshness.,negative
1145,Haldirams Bhujia 900g,Namkeen,4.4,708,78.67,976,49302,940,0,10,900,Loved the taste and freshness.,positive
1146,Haldirams Navratan Mix 12kg,Health & Wellness,4.3,490,25.79,682,48214,4824,10,35,1200,Excellent quality for the price.,positive
1147,Haldirams Quinoa Puffs 700g,Savory & Savory_Snacks,3.9,907,129.57,1106,26578,7666,10,0,700,Excellent quality for the price.,positive
1148,Haldirams Besan Ladoo 800g,Sweets & Desserts,4.5,1158,105.27,1309,5625,7255,200,15,800,"It's okay, not too bad.",negative
1149,Haldirams Coconut Burfi 1kg,Sweets & Desserts,4.3,175,15.91,246,16951,4319,0,25,1000,Crispy and full of flavor.,positive
1150,Haldirams Rusk 450g,Baked Snacks,4.7,200,14.29,226,6712,7596,0,0,450,Neither great nor bad.,positive
1151,Haldirams Kaju Katli 400g,Sweets & Desserts,3.8,520,28.89,676,28829,4326,0,0,400,Excellent quality for the price.,positive
1152,Haldirams Digestive Biscuits 750g,Savory & Savory_Snacks,4.6,228,15.2,520,49138,6661,50,40,750,Very tasty and well-packed.,positive
1153,Haldirams Papad 400g,Savory & Savory_Snacks,4.9,705,35.25,855,22297,263,200,30,400,Excellent quality for the price.,positive
1154,Haldirams Nankhatai 15kg,Savory & Savory_Snacks,3.7,951,95.1,1007,30376,3848,50,7,1500,Would not recommend to others.,neutral
1155,Haldirams Khakhra 300g,Savory & Savory_Snacks,3.7,936,78,1006,21226,5304,0,0,300,Would not recommend to others.,neutral
1156,Haldirams Besan Ladoo 900g,Sweets & Desserts,4.3,1012,112.44,1081,22033,5950,0,30,900,Very disappointed with the quality.,negative
1157,Haldirams Dal Tadka with Rice 600g,Ready-to-Eat,4.3,1033,64.56,1176,40027,3812,0,5,600,Excellent quality for the price.,positive
1158,Haldirams Namkeen Mixture 300g,Namkeen,4.5,918,48.32,1024,35174,6988,0,25,300,"Average product, nothing special.",positive
1159,Haldirams Oats Mixture 800g,Namkeen,4.5,213,23.67,399,8250,7347,25,15,800,Neither great nor bad.,positive
1160,Haldirams Coconut Burfi 250g,Sweets & Desserts,3.9,560,28,679,7627,6718,0,12,250,Loved the taste and freshness.,positive
1161,Haldirams Mysore Pak 12kg,Savory & Savory_Snacks,3.6,217,11.42,413,29563,7948,25,7,1200,Crispy and full of flavor.,positive
1162,Haldirams Premium Gift Box 250g,Gift Hampers,4.3,830,63.85,1084,32200,3354,25,0,250,"It's okay, not too bad.",negative
1163,Haldirams Paneer Tikka Wrap 500g,Ready-to-Eat,4.4,996,142.29,1022,23873,4079,0,12,500,"Average product, nothing special.",positive
1164,Haldirams Bhujia 500g,Namkeen,3.7,510,46.36,761,27804,7967,200,25,500,Neither great nor bad.,positive
1165,Haldirams Aloo Bhujia 15kg,Namkeen,3.9,1028,73.43,1256,28387,4359,100,40,1500,Perfect snack for tea time.,positive
1166,Haldirams Sev 600g,Namkeen,3.6,1006,71.86,1122,15402,3853,10,40,600,Loved the taste and freshness.,positive
1167,Haldirams Protein Mix 500g,Health & Wellness,3.8,482,80.33,739,1119,583,0,0,500,Crispy and full of flavor.,positive
1168,Haldirams Rasgulla 200g,Sweets & Desserts,4.3,345,18.16,349,3247,2540,50,40,200,Perfect snack for tea time.,positive
1169,Haldirams Protein Mix 450g,Health & Wellness,3.8,659,38.76,858,48712,982,0,30,450,Crispy and full of flavor.,positive
1170,Haldirams Oats Mixture 750g,Namkeen,3.6,563,56.3,822,23128,1458,50,15,750,"It's okay, not too bad.",negative
1171,Haldirams Chivda 1kg,Savory & Savory_Snacks,4.7,671,37.28,676,21501,1219,50,18,1000,"Average product, nothing special.",positive
1172,Haldirams Trail Mix 12kg,Health & Wellness,3.6,1119,86.08,1368,30973,7739,0,15,1200,Very tasty and well-packed.,positive
1173,Haldirams Motichoor Ladoo 1kg,Sweets & Desserts,4.4,525,32.81,740,44102,7387,0,22,1000,Neither great nor bad.,positive
1174,Haldirams Mathri 100g,Savory & Savory_Snacks,4.9,760,50.67,967,46250,2205,0,12,100,Perfect snack for tea time.,positive
1175,Haldirams Butter Cookies 600g,Baked Snacks,3.9,67,11.17,132,24435,7144,0,30,600,Excellent quality for the price.,positive
1176,Haldirams Papad 800g,Savory & Savory_Snacks,4.1,1107,184.5,1213,31892,1052,200,22,800,Perfect snack for tea time.,positive
1177,Haldirams Multigrain Chips 450g,Namkeen,4.3,191,10.05,324,41717,3481,100,5,450,Loved the taste and freshness.,positive
1178,Haldirams Rusk 12kg,Baked Snacks,4,321,29.18,390,37432,5267,25,10,1200,Not worth the money.,negative
1179,Haldirams Chole Kulche Ready Pack 700g,Ready-to-Eat,4.1,757,68.82,910,39772,1462,10,25,700,Perfect snack for tea time.,positive
1180,Haldirams Rasgulla 600g,Sweets & Desserts,4.3,298,18.62,307,47920,4750,200,25,600,"Average product, nothing special.",positive
1181,Haldirams Choco Chip Cookies 900g,Baked Snacks,4.5,1161,89.31,1269,1614,932,25,35,900,Loved the taste and freshness.,positive
1182,Haldirams Moong Dal 450g,Ready-to-Eat,4.8,968,48.4,1183,33173,5724,25,7,450,Loved the taste and freshness.,positive
1183,Haldirams Oats Mixture 100g,Namkeen,4.5,557,39.79,809,12694,2859,0,5,100,Perfect snack for tea time.,positive
1184,Haldirams Dal Tadka with Rice 300g,Ready-to-Eat,3.8,1166,89.69,1335,14158,4918,200,10,300,Very tasty and well-packed.,positive
1185,Haldirams Multigrain Chips 800g,Namkeen,4.9,992,82.67,1265,42607,1145,0,40,800,Too salty and oily.,neutral
1186,Haldirams Chivda 800g,Savory & Savory_Snacks,3.5,737,52.64,867,6937,7064,0,25,800,Perfect snack for tea time.,positive
